CultCode,제목,장소,startDate,startTime,EndDate,EndTime,지하철
144869,[마포구립서강도서관] 독립출판 전시 '있다'와 '있었다'의 사이,마포구립서강도서관 5층 종합자료실,2024-01-24,09:00,2024-03-31,18:00,"""광흥창역"""
144945,2024 서울대학교미술관 소장품전 [삶에서 건진 아름다움의 지분],서울대학교미술관 전관,2024-01-24,10:00,2024-03-10,18:00,"""관악산역"""
144739,[서울돈화문국악당] 2024 일소당 음악회,서울돈화문국악당 공연장,2024-01-24,19:30,2024-02-02,,"""안국역"""
144628,메조소프라노 정수연 독창회,세종체임버홀,2024-01-25,,2024-01-25,,"""광화문역"", ""경복궁역"""
144756,조이오브스트링스 신년음악회 [Stars & Strings],예술의전당 IBK챔버홀,2024-01-25,19:30,2024-01-25,21:30,"""남부터미널역"""
144605,[서울시립교향악단] 2024 서울시향 얍 판 츠베덴의 새로운 시작: 음악감독 취임 연주회 ①,예술의전당 콘서트홀,2024-01-25,20:00,2024-01-25,21:50,"""남부터미널역"""
144629,아코르 앙상블 제13회 정기연주회,세종체임버홀,2024-01-26,,2024-01-26,,"""광화문역"", ""경복궁역"""
144630,오사카 파노라마 OSAKA PANORAMA,"세종미술관 1관,세종미술관 2관",2024-01-26,,2024-04-07,,"""광화문역"", ""경복궁역"""
145579,다이노스 얼라이브 (Dinos Alive: Immersive Experience),청량리역 롯데캐슬SKY-L65 1층 전시장,2024-01-26,10:00,2024-06-30,20:00,
144923,몽키패밀리 X 모므로살롱 [방황하는 청춘에게],"모므로살롱, 서울 성동구 서울숲2길 45-1 3층",2024-01-26,19:30,2024-01-27,,
144603,[서울시립교향악단] 2024 서울시향 얍 판 츠베덴의 새로운 시작: 음악감독 취임 연주회 ②,롯데콘서트홀,2024-01-26,20:00,2024-01-26,21:50,"""잠실역"""
144789,[강동문화재단] KBS교향악단과 함께하는 신년 음악회,강동아트센터 대극장 한강,2024-01-27,,2024-01-27,,"""고덕역"""
144631,권다혜 귀국 클라리넷 독주회,세종체임버홀,2024-01-27,,2024-01-27,,"""광화문역"", ""경복궁역"""
144708,[노원문화재단] 체험형 전래동화 뮤지컬 뚝딱하니 어흥!,노원어린이극장,2024-01-27,11:00,2024-01-27,14:00,"""노원역"""
144788,임도경 [화천월지(花天月地) - 이지영류 가야금산조],서울돈화문국악당 공연장,2024-01-27,17:00,2024-01-27,,"""안국역"""
144930,[양천문화재단] 픽타임 콘서트,양천문화회관 대극장,2024-01-28,,2024-01-28,,"""양천구청역"""
144584,2024 신년음악회 [빈 소년 합창단],관악아트홀 공연장,2024-01-28,15:00,2024-01-28,,"""서울대입구역"", ""신림역"""
144778,싱어게인3 참가자들의 콘서트 [Listen Again],베짱이홀,2024-01-28,18:00,2024-01-28,20:00,"""상수역"""
144906,파리앙상블 제14회 정기연주회,세종체임버홀,2024-01-29,,2024-01-29,,"""광화문역"", ""경복궁역"""
145042,"[즐거운 졸업선물] 우리 신화 [오늘, 오늘이의 노래]",강북문화예술회관 강북진달래홀,2024-01-29,10:00,2024-02-02,10:50,"""수유역"""
144902,테너 조사무엘 귀국 독창회,세종체임버홀,2024-01-30,,2024-01-30,,"""광화문역"", ""경복궁역"""
145333,"[양천문화재단] 2023 청년예술인 지원사업 [싹수] 전진아, 조은애 작가 연합 전시",오목공원 그림쉼터,2024-01-30,10:00,2024-02-29,19:00,"""오목교역"""
144901,앙상블 더 클래식 정기연주회,세종체임버홀,2024-01-31,,2024-01-31,,"""광화문역"", ""경복궁역"""
144801,Peter Moon 초대전 [Active Waiting],"갤러리 인사1010 B관, 1관, 3관",2024-01-31,11:00,2024-03-03,19:00,"""안국역"""
144793,2024 서초문화원 [신년음악회-왕의음악],서초문화예술회관 1층 아트홀,2024-01-31,19:00,2024-01-31,20:30,"""양재역"""
144489,2024 마포문화재단 신년음악회 [크로스오버 랩소디],마포아트센터 아트홀 맥,2024-01-31,20:00,2024-01-31,,"""대흥역"", ""이대입구역"""
144907,심은별 피아노 리사이틀 - 아이브스 탄생 150주년 기념,세종체임버홀,2024-02-01,,2024-02-01,,"""광화문역"", ""경복궁역"""
144892,2024 F/W 서울패션위크,DDP 및 성수 S FACTORY(에스팩토리),2024-02-01,,2024-02-05,,"""동대문역사문화공원역"""
145088,"[광화문광장] 봄을 기다리는 사슴, [문 너머 봄]",광화문광장 놀이마당,2024-02-01,,2024-03-13,,"""경복궁역"", ""광화문역"""
145051,"[서울시] 해치마당 미디어월 'Hi, Ai!' 4회 전시 [Ai to 세종]",광화문광장 해치마당 미디어월,2024-02-01,08:00,2024-03-31,22:00,"""경복궁역"", ""광화문역"""
145248,"[마포구립서강도서관] 2월 개관 기념 원화전시 및 초청강연 - 1795년, 정조의 행복한 행차",4층 어린이자료실,2024-02-01,09:00,2024-02-29,18:00,"""광흥창역"""
144951,서수연 개인전 [아주 커다란 휴식 Way Back Home],알부스갤러리,2024-02-01,10:00,2024-02-29,18:00,"""한강진역"""
145081,[Digi Arafah X 돈의문박물관마을 미디어아트 공동 전시] Presenting History Through The Clouds 展,돈의문박물관마을 미디어파사드,2024-02-01,10:00,2024-03-31,21:00,"""서대문역"""
144840,[강남문화재단] 제 162회 클래식품격콘서트│GREAT CONCERTO SERIES,광림아트센터 장천홀,2024-02-01,11:00,2024-02-01,,"""압구정역"""
144766,2024 서울시향 얍 판 츠베덴의 바그너 [발퀴레],예술의전당 콘서트홀,2024-02-01,20:00,2024-02-01,,"""남부터미널역"""
144908,한국예술종합학교 합창단 콘모토 콰이어 제11회 정기연주회,꿈의숲 콘서트홀,2024-02-02,,2024-02-02,,
144632,제8회 한국플루트학회 신인음악회,세종체임버홀,2024-02-02,,2024-02-02,,"""광화문역"", ""경복궁역"""
144957,[강남문화재단] 아름다운 사람들과 함께하는 설맞이 신년콘서트,광림아트센터 장천홀,2024-02-02,19:30,2024-02-02,,"""압구정역"""
144799,서울시립교향악단 특별 음악회 얍 판 츠베덴의 바그너 [발퀴레],세종예술의전당,2024-02-02,19:30,2024-02-02,,
144743,온마을제9회정기공연 [시간을 달리는 소녀],구로아트밸리 예술극장,2024-02-02,19:30,2024-02-03,15:00,"""대림역"", ""신도림역"", ""구로역"""
144910,김혜원 귀국 피아노 독주회,세종체임버홀,2024-02-03,,2024-02-03,,"""광화문역"", ""경복궁역"""
144909,센티토클래식 영아티스트 콘서트 - 박시연 피아노 독주회,꿈의숲 콘서트홀,2024-02-03,,2024-02-03,,
144707,뮤지컬 캐치! 티니핑 [두근두근 싱어롱 콘서트!],강동아트센터 대극장 한강,2024-02-03,,2024-02-18,,"""고덕역"""
144911,[세종문화회관] CHAOS 제 2회 정기연주회,꿈의숲 콘서트홀,2024-02-04,18:00,2024-02-04,,
144912,오현진 바이올린 독주회,세종체임버홀,2024-02-05,,2024-02-05,,"""광화문역"", ""경복궁역"""
144913,최동욱 귀국 반주 리사이틀,세종체임버홀,2024-02-06,,2024-02-06,,"""광화문역"", ""경복궁역"""
145166,[한성백제박물관] 서울에 온 고대 소녀 송현이,한성백제박물관 기획전시실,2024-02-06,,2024-03-03,,"""한성백제역"", ""몽촌토성역"", ""올림픽공원역"""
145109,"서울여자, 취미는 한글 : 한글로 빚어낸 방언 다락방",세종이야기전시장,2024-02-06,,2024-03-04,,"""광화문역"", ""경복궁역"""
145159,2024 김근태기념도서관 인권의학연구소  연계전시 [때아닌 모든 곳에서] 展,"김근태기념도서관 1, 2층 열람실 일대",2024-02-06,09:00,2024-03-24,20:00,"""도봉산역"""
145140,[서울역사박물관] 유람일지: 儒를 여행하다,서울역사박물관 1층 로비 전시실,2024-02-06,09:00,2024-04-21,18:00,"""광화문역"", ""서대문역"""
145078,[케이움갤러리] 예술의 맛 : [김치]의 멋 The Taste of Art : The Beauty of Kimchi (황인선 개인전),케이움 갤러리 B1/2F,2024-02-06,11:00,2024-02-29,18:00,"""문정역"""
144916,소프라노 박보라 귀국독창회,세종체임버홀,2024-02-07,,2024-02-07,,"""광화문역"", ""경복궁역"""
144797,[서울남산국악당] 국악가족극 2 : 아하! 강아지똥,서울남산국악당,2024-02-07,,2024-02-17,,"""충무로역"""
145327,[세종뮤지엄갤러리] 강동윤 기획초대전,세종대학교 대양AI센터 지하2층,2024-02-07,09:00,2024-02-25,17:00,"""어린이대공원역"""
145160,박지현 x 유나니 2인전 [마주보는 섬],갤러리자유 / 카페 브레이브,2024-02-07,13:00,2024-03-10,19:00,"""녹사평역"""
144862,장삼수 [장삼수의 아쟁 : 이태백류 아쟁산조와 시나위],서울돈화문국악당 공연장,2024-02-07,19:00,2024-02-07,,"""안국역"""
144903,국립무용단 설명절 기획공연 [축제 祝·祭],국립극장 하늘극장,2024-02-07,19:30,2024-02-11,15:00,"""동대입구역"""
144917,소프라노 윤현정 리더아벤트,세종체임버홀,2024-02-08,,2024-02-08,,"""광화문역"", ""경복궁역"""
145190,[노원문화재단] 경춘선숲길 갤러리 설 맞이 초청 전시 [수話 : 실로 수놓은 이야기],경춘선숲길 갤러리,2024-02-08,14:00,2024-03-10,20:00,"""화랑대역"""
144918,제4회 콘아니마 정기연주회,세종체임버홀,2024-02-09,,2024-02-09,,"""광화문역"", ""경복궁역"""
144785,2024 운현궁 설맞이 민속한마당,운현궁 일원,2024-02-09,,2024-02-12,,"""안국역"""
145079,2024 남산골 설축제 [청룡이 복 나르샤],남산골한옥마을 일대,2024-02-09,10:00,2024-02-11,17:00,"""충무로역"""
145141,2024 설연휴 서울의 공원 프로그램,"서울숲, 매헌시민의숲, 길동생태공원, 남산공원, 낙산공원, 용산가족공원, 월드컵공원, 문화비축기지, 서울식물원",2024-02-09,10:00,2024-02-12,17:00,
145099,[서울어린이대공원] 청룡의 기운 넘치는 2024 갑진설날 가족축제!,서울어린이대공원 후문 놀이동산 및 인근 광장,2024-02-10,,2024-02-12,,"""어린이대공원역"""
145053,[북촌문화센터] 북촌도락(北村道樂) : 정월유희 2월,북촌문화센터,2024-02-10,10:00,2024-02-24,16:00,"""안국역"""
145039,[서울역사박물관] 설맞이 한마당 행사 개최,서울역사박물관 광장(야외),2024-02-11,12:00,2024-02-11,16:00,"""광화문역"", ""서대문역"""
145073,[서울도서관] [설 특별]응답하라 19XX-20XX ! 세대공감 음악회,광화문 책마당 광화문 라운지,2024-02-11,17:00,2024-02-11,18:00,"""경복궁역"", ""광화문역"""
144919,조한 플루트 독주회,세종체임버홀,2024-02-12,,2024-02-12,,"""광화문역"", ""경복궁역"""
144920,전진주 & 이윤희 듀오 연주회 브람스 전곡시리즈,세종체임버홀,2024-02-13,,2024-02-13,,"""광화문역"", ""경복궁역"""
145197,신효건 피아노 독주회,꿈의숲 콘서트홀,2024-02-14,,2024-02-14,,
144942,유엔젤보이스 발렌타인콘서트 Love Letter,세종체임버홀,2024-02-14,,2024-02-14,,"""광화문역"", ""경복궁역"""
145265,[갤러리 히든플레이스] exhibition  따사로운 평온,울시 서대문구 이화여대2가길 24 2F,2024-02-14,,2024-02-25,,"""이대역"""
145191,[중랑문화재단] 우리 성장했지 말입니다,중랑아트센터 제1전시실,2024-02-14,10:00,2024-02-17,18:00,"""망우역"""
145170,[문화실험공간 호수] 신진예술가 공모 전시 [보통의 일],문화실험공간 호수,2024-02-14,10:00,2024-03-03,18:00,"""잠실역"""
145244,"[슈페리어갤러리] 김수연, 한아름 [Dreaming Paradise] 2월 전시",슈페리어갤러리,2024-02-14,10:00,2024-03-07,19:00,"""삼성역"""
145199,2024 숭실성악교수 신년음악회,세종체임버홀,2024-02-15,,2024-02-15,,"""광화문역"", ""경복궁역"""
145192,[&ding : 연애 알고리즘] 불난데부채질,아텔내부,2024-02-15,,2024-02-17,,"""성신여대입구역"""
145383,[Wavy Wave] : 2024 신진작가 기획전,"호리아트스페이스, 아이프라운지(서울시 강남구 압구정로80길 26, 3-4F)",2024-02-15,10:00,2024-03-16,18:00,"""안국역"", ""광화문역"""
144842,[백 개의 주머니로 만든 하루] A day made by hundred of pockets,금나래갤러리,2024-02-15,10:00,2024-03-28,19:00,"""금천구청역"""
145241,[시민청] 2024 활력콘서트 PREVIEW,시청 시민청 B1 활짝라운지,2024-02-15,12:10,2024-02-29,12:50,"""시청역"", ""을지로입구역"""
144922,[마포구립서강도서관] 2월/어린이공연 개관 16주년 기념 어린이공연 [유기견 영남이],마포구립서강도서관 4층 어린이자료실,2024-02-15,19:00,2024-02-15,20:30,"""광흥창역"""
145201,풋치니 서거 100주년 기념공연 Puccini opera festival 2024 라이징 아티스트 공연,꿈의숲 콘서트홀,2024-02-16,,2024-02-16,,
144943,"에피소드 블렌드 시리즈 IV [하프, 친구를 만나다.]",세종체임버홀,2024-02-16,,2024-02-16,,"""광화문역"", ""경복궁역"""
144893,[중구문화재단] 뮤지컬 [이솝이야기],충무아트센터 중극장 블랙,2024-02-16,,2024-04-14,,"""신당역"", ""동대문역"""
145337,"장인이 된, 소년 展",서울노인복지센터 내 1층 탑골미술관,2024-02-16,10:00,2024-03-09,18:00,"""안국역"""
145315,[아르떼케이] 음하영 개인전: MY LITTLE,아르떼케이 1-2층,2024-02-16,10:30,2024-03-12,18:30,"""압구정로데오역"""
145202,한국대학생클래식기타연합회 43회 정기연주회,꿈의숲 콘서트홀,2024-02-17,,2024-02-17,,
145189,2024 노원구립청소년교향악단 정기연주,노원문화예술회관 소공연장,2024-02-17,,2024-02-17,,"""상계역"""
145161,제1회 재능나눔콘서트 [왕실 연회를 수놓은 바로크 음악],서울역사박물관 1층 로비,2024-02-17,,2024-02-17,,"""광화문역"", ""서대문역"""
144944,유지연 양예진 피아노 듀오 리사이틀,세종체임버홀,2024-02-17,,2024-02-17,,"""광화문역"", ""경복궁역"""
144860,키즈오페라 [푸푸게노! 똥 밟았네?],양천문화회관 대극장,2024-02-17,11:00,2024-03-03,14:00,"""양천구청역"""
145173,"[서초문화재단] 서리풀청년아트갤러리 전시 [단지, 농담이 지나치네요]",서리풀청년아트갤러리,2024-02-17,11:00,2024-03-17,19:00,"""남부터미널역"""
144518,조인혁 클라리넷 리사이틀,예술의전당 IBK챔버홀,2024-02-17,20:00,2024-02-17,,"""남부터미널역"""
145203,제11회 아르모니아 앙상블 정기연주회,세종체임버홀,2024-02-19,,2024-02-19,,"""광화문역"", ""경복궁역"""
145242,"[중랑문화재단] 어제, 오늘 그리고.",중랑아트센터 제1전시실,2024-02-20,,2024-02-21,,"""망우역"""
145204,제87회 조선일보 신인음악회,세종체임버홀,2024-02-20,,2024-02-23,,"""광화문역"", ""경복궁역"""
145240,[서울생활문화센터서교] 2024 청년예술창작 스파크 [소그룹 개념전 1st],서울생활문화센터 서교 로비(서교라운지),2024-02-20,20:00,2024-03-30,10:00,"""합정역"""
145205,스쿨 클래식 : 교과서 음악회,꿈의숲 콘서트홀,2024-02-21,,2024-02-21,,
145308,2024국제섬유&패션전시회,동대문디자인플라자(DDP),2024-02-21,09:30,2024-02-23,19:30,"""동대문역사문화공원역"""
145243,[For Rest] 양원철 작가 개인전,아텔 내부,2024-02-21,11:00,2024-03-03,19:00,"""성신여대입구역"""
145133,[송파문화재단] 2024 송파 신춘음악회,롯데콘서트홀,2024-02-21,17:00,2024-02-21,,"""잠실역"""
145092,강남심포니오케스트라 제103회 정기연주회,예술의전당 콘서트홀,2024-02-21,19:30,2024-02-21,,"""남부터미널역"""
145206,뮤지컬콘서트 2024 와이즈뮤직오케스트라 정기연주회,꿈의숲 콘서트홀,2024-02-22,,2024-02-22,,
145217,[전시] 계절의 문 - 구캔갤러리 일러스트 단체전,구캔갤러리,2024-02-22,10:00,2024-03-24,19:00,"""신도림역"""
145227,"[문화살롱 5120] 스테이지 5120 [해금, 노마드]","문화살롱 5120 (서울 노원구 공릉로 51길 20, 지하 1층)",2024-02-22,19:30,2024-02-22,,
145163,[서초문화재단] 2024 서리풀 신년음악회,심산기념문화센터 반포심산아트홀,2024-02-22,19:30,2024-02-22,,
145207,한중 국제음악협회 창단연주회,꿈의숲 콘서트홀,2024-02-23,,2024-02-23,,
145263,[도봉문화원] 2024. 갑진년 정월대보름 [민속놀이 한마당],창동역사문화공원 및 도봉구민회관 중정,2024-02-23,13:00,2024-02-23,16:00,"""쌍문역"", ""창동역"""
